0.01,1.98,1.987,180
0.010572,1.98,1.986,180
0.011178,1.98,1.986,180
0.011817,1.981,1.985,180
0.012494,1.98,1.985,180
0.013209,1.98,1.984,180
0.013965,1.98,1.984,180
0.014765,1.98,1.983,180
0.01561,1.98,1.983,180
0.016503,1.98,1.983,180
0.017448,1.979,1.981,180
0.018447,1.979,1.98,180
0.019503,1.978,1.98,180
0.020619,1.98,1.98,180
0.0218,1.978,1.978,180
0.023047,1.978,1.977,180
0.024367,1.977,1.976,180
0.025762,1.978,1.975,180
0.027236,1.978,1.973,180
0.028795,1.977,1.972,180
0.030444,1.976,1.97,180
0.032186,1.975,1.969,180
0.034029,1.975,1.968,180
0.035977,1.975,1.966,180
0.038036,1.975,1.963,180
0.040214,1.973,1.962,180
0.042516,1.973,1.961,180
0.044949,1.973,1.959,180
0.047522,1.971,1.958,180
0.050243,1.971,1.955,180
0.053119,1.971,1.955,180
0.056159,1.97,1.953,180
0.059374,1.97,1.951,180
0.062773,1.968,1.95,180
0.066366,1.967,1.948,180
0.070165,1.966,1.947,180
0.074182,1.966,1.946,180.94
0.078428,1.966,1.945,180
0.082917,1.964,1.945,180
0.087664,1.963,1.944,179.94
0.092682,1.962,1.943,180
0.097988,1.96,1.941,179
0.1036,1.959,1.942,180
0.10953,1.959,1.941,180
0.1158,1.959,1.94,180
0.12243,1.959,1.939,180
0.12943,1.958,1.939,180
0.13684,1.956,1.938,180
0.14468,1.957,1.938,180
0.15296,1.955,1.938,180
0.16171,1.955,1.937,180
0.17097,1.954,1.937,180
0.18076,1.954,1.936,180
0.1911,1.953,1.934,179.5
0.20204,1.953,1.934,180
0.21361,1.953,1.933,180
0.22584,1.952,1.931,180
0.23876,1.952,1.931,180
0.25243,1.95,1.929,180
0.26688,1.951,1.927,179
0.28216,1.949,1.926,180
0.29831,1.949,1.924,181
0.31539,1.949,1.923,180.5
0.33344,1.95,1.921,180.94
0.35253,1.949,1.919,180
0.37271,1.949,1.917,180
0.39404,1.95,1.914,180
0.4166,1.949,1.913,180
0.44045,1.948,1.912,180
0.46566,1.948,1.909,180
0.49231,1.948,1.908,180
0.5205,1.947,1.904,180
0.55029,1.947,1.904,180
0.58179,1.947,1.902,180
0.6151,1.947,1.901,180
0.65031,1.947,1.901,180
0.68753,1.947,1.901,180
0.72689,1.948,1.9,181
0.7685,1.947,1.9,180
0.81249,1.947,1.901,181
0.859,1.947,1.902,181
0.90817,1.947,1.902,181
0.96016,1.947,1.903,180.94
1.0151,1.947,1.905,181
1.0732,1.947,1.906,181
1.1347,1.947,1.909,181
1.1996,1.947,1.911,182
1.2683,1.947,1.913,182
1.3409,1.947,1.915,182
1.4176,1.947,1.919,181.63
1.4988,1.947,1.921,182
1.5846,1.947,1.9,179
1.6753,1.948,1.9,181
1.7712,1.948,1.927,181.75
1.8726,1.947,1.93,182
1.9798,1.948,1.935,182
2.0931,1.948,1.938,182
2.2129,1.947,1.938,181
2.3396,1.95,1.942,181.13
2.4735,1.949,1.944,181
2.6151,1.947,1.948,181
2.7648,1.95,1.954,181
2.9231,1.949,1.956,181.13
3.0904,1.95,1.96,181
3.2673,1.948,1.963,181
3.4543,1.94,1.96,181
3.6521,1.944,1.983,181
3.8611,1.945,1.974,181
4.0822,1.943,1.974,181
4.3158,1.943,1.9,181
4.5629,1.942,1.88,180.5
4.8241,1.942,1.98,180.5
5.1002,1.944,1.981,180.06
5.3922,1.942,1.983,180.25
5.7008,1.943,1.98,180
6.0272,1.942,1.983,179.75
6.3722,1.942,1.982,180
6.7369,1.943,1.98,180
7.1226,1.941,1.98,180
7.5303,1.94,1.977,179
7.9614,1.941,1.975,179
8.4171,1.939,1.975,178.5
8.8989,1.939,1.972,178.25
9.4083,1.938,1.971,178.06
9.9469,1.94,1.969,177
10.516,1.939,1.963,177
11.118,1.939,1.962,177
11.755,1.938,1.962,177
12.428,1.94,1.958,177.38
13.139,1.939,1.954,177.25
13.891,1.938,1.951,176
14.686,1.938,1.95,176.5
15.527,1.939,1.947,176
16.416,1.938,1.947,176.25
17.355,1.939,1.944,176.56
18.349,1.938,1.942,176
19.399,1.939,1.939,175.06
20.51,1.939,1.94,175
21.684,1.938,1.938,175
22.925,1.937,1.936,175
24.237,1.936,1.945,175
25.625,1.937,1.934,175
27.092,1.937,1.95,174.81
28.642,1.938,1.934,174
30.282,1.938,1.934,174
32.016,1.937,1.932,174
33.848,1.938,1.935,173.25
35.786,1.938,1.931,173.56
37.834,1.941,1.932,173.44
40,1.941,1.929,172.94
